customer_id,signup_date,acquisition_channel,customer_email,country,city
C02615,2023-06-02,Social Ads,cust2615@example.com,US,Sydney
C02616,2023-07-09,Paid Search,cust2616@example.com,IN,Toronto
C02617,2023-03-20,Email,cust2617@example.com,IN,Mumbai
C02618,2024-05-05,Social Ads,cust2618@example.com,IN,London
C02619,2024-08-05,Email,cust2619@example.com,IN,Delhi
C02620,2024-04-01,Organic Search,cust2620@example.com,IN,Mumbai
C02621,2023-06-26,Social Ads,cust2621@example.com,IN,Pune
C02622,2023-08-01,Paid Search,cust2622@example.com,US,NYC
C02623,2023-06-12,Organic Search,,US,Bangalore
C02624,2023-01-30,Paid Search,cust2624@example.com,UK,London
C02625,2023-01-11,Direct,cust2625@example.com,IN,London
C02626,2023-03-02,Influencer,cust2626@example.com,CA,Delhi
C02627,2024-06-17,Social Ads,cust2627@example.com,IN,London
C02628,2024-02-21,Paid Search,cust2628@example.com,UK,Sydney
C02629,2024-05-08,Influencer,cust2629@example.com,IN,Delhi
C02630,2024-01-18,Paid Search,cust2630@example.com,IN,Toronto
C02631,2023-03-03,Direct,cust2631@example.com,IN,Bangalore
C02632,2023-11-17,Organic Search,cust2632@example.com,US,Pune
C02633,2023-06-08,Direct,cust2633@example.com,IN,Pune
C02634,2023-03-07,Email,cust2634@example.com,IN,Mumbai
C02635,2024-01-15,Direct,cust2635@example.com,UK,Sydney
C02636,2023-08-03,Influencer,cust2636@example.com,CA,London
C02637,2024-04-10,Social Ads,cust2637@example.com,AU,Toronto
C02638,2023-09-19,Paid Search,cust2638@example.com,IN,Delhi
C02639,2023-10-30,Email,cust2639@example.com,IN,Bangalore
C02640,2024-09-15,Paid Search,cust2640@example.com,AU,Bangalore
C02641,2023-01-12,Email,,IN,Sydney
C02642,2023-06-15,Paid Search,cust2642@example.com,IN,Delhi
C02643,2023-08-08,Organic Search,cust2643@example.com,US,Sydney
C02644,2024-08-17,Organic Search,cust2644@example.com,US,London
C02645,2024-10-24,Organic Search,cust2645@example.com,IN,NYC
C02646,2023-08-03,Email,,UK,Bangalore
C02647,2023-04-05,Paid Search,cust2647@example.com,US,London
C02648,2024-03-20,Email,cust2648@example.com,IN,Delhi
C02649,2024-06-29,Organic Search,cust2649@example.com,CA,Bangalore
C02650,2024-04-11,Direct,cust2650@example.com,CA,London
C02651,2023-04-02,Social Ads,cust2651@example.com,IN,Delhi
C02652,2023-12-19,Organic Search,cust2652@example.com,IN,Toronto
C02653,2023-09-29,Organic Search,cust2653@example.com,CA,Bangalore
C02654,2024-08-12,Social Ads,cust2654@example.com,US,London
C02655,2024-06-19,Social Ads,cust2655@example.com,AU,Pune
C02656,2023-10-01,Organic Search,cust2656@example.com,US,Sydney
C02657,2024-05-01,Paid Search,cust2657@example.com,US,Toronto
C02658,2023-11-24,Email,cust2658@example.com,IN,Mumbai
C02659,2023-11-12,Email,cust2659@example.com,AU,Bangalore
C02660,2023-04-17,Organic Search,cust2660@example.com,UK,Bangalore
C02661,2024-09-28,Influencer,cust2661@example.com,IN,Sydney
C02662,2024-09-03,Influencer,cust2662@example.com,US,Toronto
C02663,2023-05-22,Paid Search,cust2663@example.com,IN,Mumbai
C02664,2024-02-24,Organic Search,cust2664@example.com,IN,Toronto
C02665,2023-02-14,Email,cust2665@example.com,IN,Sydney
C02666,2024-08-12,Paid Search,cust2666@example.com,US,Pune
C02667,2024-04-19,Direct,cust2667@example.com,IN,Sydney
C02668,2024-04-23,Organic Search,cust2668@example.com,AU,Pune
C02669,2023-10-04,Organic Search,cust2669@example.com,US,Sydney
C02670,2024-08-17,Direct,cust2670@example.com,US,Sydney
C02671,2024-07-09,Paid Search,cust2671@example.com,US,Toronto
C02672,2024-01-10,Social Ads,cust2672@example.com,AU,NYC
C02673,2023-08-13,Organic Search,cust2673@example.com,IN,London
C02674,2023-09-24,Direct,cust2674@example.com,UK,Toronto
C02675,2024-06-18,Influencer,cust2675@example.com,UK,Toronto
C02676,2023-11-05,Direct,cust2676@example.com,IN,London
C02677,2024-03-23,Organic Search,cust2677@example.com,IN,Delhi
C02678,2023-06-09,Social Ads,cust2678@example.com,US,Bangalore
C02679,2024-03-06,Organic Search,cust2679@example.com,CA,Delhi
C02680,2024-05-28,Organic Search,cust2680@example.com,IN,London
C02681,2023-04-09,Direct,cust2681@example.com,UK,Delhi
C02682,2024-03-02,Paid Search,cust2682@example.com,US,Sydney
C02683,2024-01-21,Organic Search,cust2683@example.com,IN,Mumbai
C02684,2024-01-03,Organic Search,cust2684@example.com,US,NYC
C02685,2024-09-24,Social Ads,cust2685@example.com,CA,Delhi
C02686,2023-03-26,Organic Search,cust2686@example.com,IN,Toronto
C02687,2023-08-18,Email,cust2687@example.com,IN,Bangalore
C02688,2024-02-04,Influencer,cust2688@example.com,IN,Delhi
C02689,2024-04-11,Email,cust2689@example.com,IN,Mumbai
C02690,2024-01-17,Email,cust2690@example.com,IN,Bangalore
C02691,2023-09-18,Organic Search,cust2691@example.com,IN,Sydney
C02692,2024-05-23,Direct,cust2692@example.com,US,NYC
C02693,2023-05-30,Paid Search,cust2693@example.com,US,NYC
C02694,2024-01-16,Paid Search,cust2694@example.com,CA,Bangalore
C02695,2024-10-16,Paid Search,cust2695@example.com,UK,Delhi
C02696,2024-03-05,Direct,cust2696@example.com,IN,Pune
C02697,2023-05-05,Social Ads,cust2697@example.com,US,Pune
C02698,2023-03-26,Email,,IN,Mumbai
C02699,2024-07-13,Organic Search,cust2699@example.com,US,Bangalore
C02700,2023-12-31,Social Ads,cust2700@example.com,US,Sydney
C02701,2023-10-17,Social Ads,cust2701@example.com,US,Sydney
C02702,2023-09-20,Organic Search,cust2702@example.com,US,London
C02703,2023-02-06,Direct,cust2703@example.com,IN,London
C02704,2023-03-18,Email,cust2704@example.com,US,Sydney
C02705,2023-07-28,Organic Search,,IN,NYC
C02706,2024-11-18,Paid Search,cust2706@example.com,IN,Toronto
C02707,2024-01-21,Organic Search,cust2707@example.com,CA,Bangalore
C02708,2023-08-11,Organic Search,cust2708@example.com,US,Pune
C02709,2023-09-04,Organic Search,cust2709@example.com,IN,Bangalore
C02710,2024-01-25,Organic Search,cust2710@example.com,CA,NYC
C02711,2023-07-09,Direct,cust2711@example.com,US,Sydney
C02712,2024-07-04,Email,cust2712@example.com,IN,Sydney
C02713,2023-02-28,Email,cust2713@example.com,IN,Bangalore
C02714,2023-03-30,Paid Search,cust2714@example.com,US,Sydney
C02715,2024-03-13,Email,cust2715@example.com,IN,Toronto
C02716,2024-11-11,Direct,cust2716@example.com,AU,Toronto
C02717,2023-08-27,Organic Search,cust2717@example.com,US,London
C02718,2023-02-13,Email,cust2718@example.com,CA,Delhi
C02719,2023-11-01,Email,cust2719@example.com,US,Pune
C02720,2023-07-27,Email,cust2720@example.com,UK,Mumbai
C02721,2023-03-21,Organic Search,cust2721@example.com,IN,Toronto
C02722,2023-04-09,Organic Search,cust2722@example.com,IN,Bangalore
C02723,2024-11-15,Paid Search,cust2723@example.com,US,Bangalore
C02724,2023-10-04,Paid Search,cust2724@example.com,IN,London
C02725,2023-01-28,Direct,cust2725@example.com,US,Toronto
C02726,2024-07-07,Email,cust2726@example.com,IN,Toronto
C02727,2024-11-08,Social Ads,cust2727@example.com,AU,Delhi
C02728,2024-08-10,Paid Search,cust2728@example.com,CA,NYC
C02729,2024-09-01,Organic Search,cust2729@example.com,CA,Sydney
C02730,2024-03-05,Paid Search,,IN,Bangalore
C02731,2024-07-14,Email,cust2731@example.com,US,Pune
C02732,2023-02-21,Paid Search,cust2732@example.com,US,Bangalore
C02733,2023-04-29,Paid Search,cust2733@example.com,US,Mumbai
C02734,2024-04-22,Organic Search,cust2734@example.com,AU,Pune
C02735,2023-06-01,Direct,cust2735@example.com,IN,London
C02736,2023-03-25,Paid Search,cust2736@example.com,IN,Sydney
C02737,2024-11-12,Direct,cust2737@example.com,CA,Toronto
C02738,2024-11-14,Organic Search,cust2738@example.com,US,Pune
C02739,2023-06-16,Paid Search,cust2739@example.com,US,Sydney
C02740,2024-10-23,Organic Search,cust2740@example.com,IN,NYC
C02741,2024-11-18,Influencer,cust2741@example.com,IN,Delhi
C02742,2023-07-25,Social Ads,cust2742@example.com,IN,Delhi
C02743,2024-10-06,Paid Search,cust2743@example.com,CA,Mumbai
C02744,2023-03-24,Paid Search,cust2744@example.com,US,London
C02745,2023-02-22,Organic Search,cust2745@example.com,CA,Toronto
C02746,2023-01-24,Social Ads,cust2746@example.com,US,Toronto
C02747,2023-01-13,Social Ads,cust2747@example.com,IN,Pune
C02748,2024-09-05,Direct,cust2748@example.com,CA,Mumbai
C02749,2024-01-31,Influencer,cust2749@example.com,IN,NYC
C02750,2023-08-13,Direct,cust2750@example.com,IN,Bangalore
C02751,2024-11-15,Email,cust2751@example.com,CA,London
C02752,2024-03-17,Organic Search,cust2752@example.com,IN,Pune
C02753,2023-05-11,Paid Search,cust2753@example.com,IN,London
C02754,2023-07-29,Paid Search,cust2754@example.com,UK,NYC
C02755,2023-11-07,Influencer,cust2755@example.com,IN,Bangalore
C02756,2024-11-14,Paid Search,cust2756@example.com,CA,Mumbai
C02757,2023-05-04,Email,cust2757@example.com,US,Pune
C02758,2024-10-08,Email,cust2758@example.com,IN,Delhi
C02759,2024-02-15,Paid Search,cust2759@example.com,AU,Mumbai
C02760,2023-10-20,Organic Search,cust2760@example.com,UK,Mumbai
C02761,2023-09-11,Email,cust2761@example.com,US,Bangalore
C02762,2023-12-21,Paid Search,cust2762@example.com,AU,Pune
C02763,2024-01-16,Social Ads,cust2763@example.com,UK,Pune
C02764,2024-04-29,Paid Search,cust2764@example.com,IN,Pune
C02765,2023-12-05,Influencer,cust2765@example.com,IN,Delhi
C02766,2023-03-11,Direct,cust2766@example.com,IN,London
C02767,2023-09-07,Organic Search,cust2767@example.com,CA,Toronto
C02768,2024-06-12,Organic Search,cust2768@example.com,IN,NYC
C02769,2023-05-24,Paid Search,cust2769@example.com,UK,Toronto
C02770,2024-01-31,Direct,,UK,NYC
C02771,2023-05-02,Organic Search,cust2771@example.com,IN,Toronto
C02772,2023-12-02,Influencer,cust2772@example.com,IN,Pune
C02773,2024-11-02,Organic Search,cust2773@example.com,IN,Pune
C02774,2024-09-29,Email,cust2774@example.com,IN,Sydney
C02775,2024-01-31,Influencer,cust2775@example.com,US,Pune
C02776,2024-02-06,Organic Search,cust2776@example.com,UK,Bangalore
C02777,2024-10-18,Organic Search,cust2777@example.com,IN,Sydney
C02778,2023-11-27,Paid Search,cust2778@example.com,US,Bangalore
C02779,2024-05-23,Social Ads,cust2779@example.com,UK,Mumbai
C02780,2024-10-09,Direct,cust2780@example.com,IN,London
C02781,2023-06-19,Organic Search,cust2781@example.com,IN,Bangalore
C02782,2024-03-25,Influencer,cust2782@example.com,UK,Delhi
C02783,2023-03-11,Paid Search,cust2783@example.com,IN,Sydney
C02784,2023-02-10,Email,cust2784@example.com,US,NYC
C02785,2023-09-29,Direct,cust2785@example.com,UK,NYC
C02786,2024-03-14,Email,cust2786@example.com,IN,London
C02787,2023-02-02,Organic Search,cust2787@example.com,US,NYC
C02788,2023-02-16,Paid Search,cust2788@example.com,CA,London
C02789,2024-08-09,Paid Search,cust2789@example.com,US,London
C02790,2023-02-26,Paid Search,cust2790@example.com,IN,Delhi
C02791,2023-05-11,Organic Search,cust2791@example.com,US,Mumbai
C02792,2023-12-17,Organic Search,cust2792@example.com,IN,Delhi
C02793,2023-04-14,Direct,cust2793@example.com,IN,Mumbai
C02794,2024-03-18,Organic Search,cust2794@example.com,IN,Mumbai
C02795,2024-04-10,Direct,cust2795@example.com,IN,Toronto
C02796,2023-03-25,Direct,,IN,Mumbai
C02797,2023-10-16,Influencer,cust2797@example.com,IN,London
C02798,2024-02-27,Organic Search,cust2798@example.com,IN,Pune
C02799,2024-10-14,Organic Search,cust2799@example.com,CA,Sydney
C02800,2024-10-18,Email,,IN,Pune
C02801,2024-05-23,Influencer,cust2801@example.com,IN,Mumbai
C02802,2023-07-10,Email,cust2802@example.com,CA,Delhi
C02803,2023-07-25,Organic Search,cust2803@example.com,IN,London
C02804,2024-10-25,Organic Search,cust2804@example.com,IN,Delhi
C02805,2024-04-12,Influencer,cust2805@example.com,CA,Delhi
C02806,2023-05-11,Email,cust2806@example.com,IN,Pune
C02807,2023-08-17,Organic Search,cust2807@example.com,UK,Sydney
C02808,2024-10-14,Email,cust2808@example.com,CA,London
C02809,2024-06-24,Organic Search,cust2809@example.com,IN,London
C02810,2024-07-15,Influencer,cust2810@example.com,US,Mumbai
C02811,2023-06-14,Email,cust2811@example.com,US,Pune
C02812,2023-02-13,Influencer,cust2812@example.com,IN,Toronto
C02813,2023-09-02,Organic Search,cust2813@example.com,IN,London
C02814,2024-09-09,Organic Search,cust2814@example.com,UK,London
C02815,2024-10-11,Social Ads,cust2815@example.com,IN,Toronto
C02816,2024-06-07,Organic Search,cust2816@example.com,IN,Delhi
C02817,2023-05-19,Email,cust2817@example.com,US,Mumbai
C02818,2023-07-16,Influencer,cust2818@example.com,IN,Pune
C02819,2023-02-05,Email,cust2819@example.com,IN,London
C02820,2023-11-18,Influencer,cust2820@example.com,IN,Mumbai
C02821,2023-10-19,Influencer,cust2821@example.com,IN,Pune
C02822,2023-08-03,Organic Search,cust2822@example.com,IN,Mumbai
C02823,2024-04-20,Email,cust2823@example.com,US,Toronto
C02824,2023-05-19,Paid Search,cust2824@example.com,IN,Delhi
C02825,2024-08-30,Influencer,cust2825@example.com,UK,Bangalore
C02826,2023-06-11,Direct,cust2826@example.com,IN,Pune
C02827,2023-09-25,Paid Search,cust2827@example.com,IN,NYC
C02828,2024-04-01,Influencer,,US,Sydney
C02829,2024-08-19,Organic Search,,US,Toronto
C02830,2023-06-12,Direct,cust2830@example.com,UK,Delhi
C02831,2024-06-18,Organic Search,cust2831@example.com,UK,London
C02832,2023-12-12,Paid Search,cust2832@example.com,AU,Pune
C02833,2024-03-14,Organic Search,cust2833@example.com,IN,London
C02834,2024-01-23,Social Ads,cust2834@example.com,US,Mumbai
C02835,2023-12-03,Organic Search,,CA,Sydney
C02836,2024-03-02,Influencer,cust2836@example.com,US,Pune
C02837,2024-03-30,Direct,cust2837@example.com,AU,NYC
C02838,2024-03-22,Direct,cust2838@example.com,IN,NYC
C02839,2023-11-18,Organic Search,cust2839@example.com,AU,Delhi
C02840,2023-08-07,Paid Search,cust2840@example.com,IN,Delhi
C02841,2024-08-31,Direct,cust2841@example.com,UK,Sydney
C02842,2024-04-25,Email,cust2842@example.com,CA,Toronto
C02843,2023-12-31,Paid Search,cust2843@example.com,IN,Pune
C02844,2023-07-26,Direct,cust2844@example.com,UK,NYC
C02845,2024-10-01,Direct,cust2845@example.com,AU,NYC
C02846,2024-07-26,Email,cust2846@example.com,US,Sydney
C02847,2024-02-22,Direct,cust2847@example.com,IN,Sydney
C02848,2024-05-08,Email,cust2848@example.com,IN,Toronto
C02849,2024-11-13,Organic Search,cust2849@example.com,UK,Sydney
C02850,2023-08-31,Organic Search,cust2850@example.com,IN,Pune
C02851,2023-11-06,Organic Search,cust2851@example.com,IN,Sydney
C02852,2023-09-28,Email,cust2852@example.com,AU,Pune
C02853,2023-10-28,Direct,cust2853@example.com,IN,Pune
C02854,2024-08-28,Email,cust2854@example.com,IN,Sydney
C02855,2024-04-22,Organic Search,cust2855@example.com,AU,NYC
C02856,2024-04-08,Influencer,cust2856@example.com,IN,Mumbai
C02857,2024-10-11,Organic Search,cust2857@example.com,UK,Pune
C02858,2023-06-21,Email,cust2858@example.com,US,London
C02859,2024-10-12,Email,cust2859@example.com,IN,Bangalore
C02860,2023-05-20,Direct,cust2860@example.com,IN,Sydney
C02861,2023-02-02,Email,cust2861@example.com,CA,Pune
C02862,2024-11-12,Organic Search,cust2862@example.com,CA,Toronto
C02863,2024-08-23,Email,cust2863@example.com,AU,Delhi
C02864,2023-02-11,Paid Search,cust2864@example.com,IN,Mumbai
C02865,2023-10-03,Paid Search,cust2865@example.com,IN,Pune
C02866,2023-10-01,Paid Search,cust2866@example.com,IN,London
C02867,2024-09-03,Organic Search,cust2867@example.com,IN,Delhi
C02868,2024-05-17,Organic Search,cust2868@example.com,AU,Pune
C02869,2023-08-31,Email,cust2869@example.com,IN,Mumbai
C02870,2023-02-06,Organic Search,cust2870@example.com,US,Bangalore
C02871,2023-12-27,Organic Search,cust2871@example.com,US,Pune
C02872,2023-12-05,Direct,cust2872@example.com,IN,Toronto
C02873,2024-10-29,Direct,cust2873@example.com,IN,Delhi
C02874,2023-07-19,Influencer,cust2874@example.com,US,Toronto
C02875,2023-12-04,Social Ads,cust2875@example.com,IN,Sydney
C02876,2023-10-24,Direct,cust2876@example.com,IN,Bangalore
C02877,2024-10-22,Organic Search,,IN,Bangalore
C02878,2024-07-29,Social Ads,cust2878@example.com,IN,Bangalore
C02879,2023-10-15,Email,cust2879@example.com,IN,Delhi
C02880,2024-03-23,Email,cust2880@example.com,CA,Delhi
C02881,2023-01-13,Organic Search,cust2881@example.com,US,Pune
C02882,2023-08-05,Direct,cust2882@example.com,UK,Pune
C02883,2023-04-04,Email,cust2883@example.com,IN,Mumbai
C02884,2023-09-20,Paid Search,cust2884@example.com,IN,Pune
C02885,2024-08-14,Email,cust2885@example.com,IN,Pune
C02886,2024-03-02,Organic Search,cust2886@example.com,IN,Mumbai
C02887,2023-03-26,Organic Search,cust2887@example.com,US,Bangalore
C02888,2024-02-09,Influencer,cust2888@example.com,IN,Delhi
C02889,2023-12-25,Email,cust2889@example.com,US,Pune
C02890,2023-05-10,Paid Search,cust2890@example.com,US,Mumbai
C02891,2024-04-22,Paid Search,cust2891@example.com,IN,NYC
C02892,2024-02-18,Email,cust2892@example.com,UK,Pune
C02893,2023-05-22,Organic Search,cust2893@example.com,IN,NYC
C02894,2023-01-11,Organic Search,cust2894@example.com,US,Pune
C02895,2023-07-19,Direct,cust2895@example.com,IN,Sydney
C02896,2024-09-22,Social Ads,cust2896@example.com,US,Pune
C02897,2023-09-19,Direct,cust2897@example.com,IN,Delhi
C02898,2024-05-03,Organic Search,cust2898@example.com,IN,Pune
C02899,2023-05-06,Email,cust2899@example.com,IN,Pune
C02900,2024-08-27,Paid Search,cust2900@example.com,CA,London
C02901,2024-03-18,Organic Search,cust2901@example.com,IN,Sydney
C02902,2023-09-30,Direct,cust2902@example.com,AU,Delhi
C02903,2023-12-16,Email,cust2903@example.com,US,Sydney
C02904,2024-11-16,Email,cust2904@example.com,IN,Sydney
C02905,2024-07-03,Organic Search,cust2905@example.com,IN,Toronto
C02906,2023-05-30,Social Ads,cust2906@example.com,IN,Mumbai
C02907,2024-06-07,Organic Search,cust2907@example.com,CA,London
C02908,2023-10-19,Organic Search,cust2908@example.com,US,Mumbai
C02909,2023-08-27,Paid Search,cust2909@example.com,UK,London
C02910,2023-04-06,Paid Search,cust2910@example.com,IN,Toronto
C02911,2024-09-01,Paid Search,cust2911@example.com,US,Mumbai
C02912,2024-10-18,Influencer,cust2912@example.com,IN,NYC
C02913,2024-05-26,Organic Search,cust2913@example.com,IN,Delhi
C02914,2024-06-18,Paid Search,cust2914@example.com,CA,Bangalore
C02915,2024-07-28,Organic Search,cust2915@example.com,IN,Sydney
C02916,2024-10-18,Organic Search,cust2916@example.com,IN,Sydney
C02917,2023-03-02,Email,cust2917@example.com,IN,NYC
C02918,2024-01-07,Direct,cust2918@example.com,IN,Delhi
C02919,2024-10-18,Paid Search,cust2919@example.com,UK,Pune
C02920,2024-10-10,Organic Search,cust2920@example.com,IN,London
C02921,2023-07-03,Organic Search,cust2921@example.com,IN,Mumbai
C02922,2024-06-13,Organic Search,cust2922@example.com,CA,Mumbai
C02923,2024-06-17,Direct,cust2923@example.com,CA,Bangalore
C02924,2024-06-05,Social Ads,cust2924@example.com,AU,Toronto
C02925,2024-11-07,Email,cust2925@example.com,IN,London
C02926,2023-07-31,Paid Search,cust2926@example.com,IN,Toronto
C02927,2023-01-07,Paid Search,cust2927@example.com,US,London
C02928,2024-07-26,Organic Search,cust2928@example.com,CA,Toronto
C02929,2023-05-03,Organic Search,cust2929@example.com,IN,Toronto
C02930,2023-02-11,Email,cust2930@example.com,IN,Bangalore
C02931,2023-11-25,Paid Search,cust2931@example.com,US,Mumbai
C02932,2024-04-15,Paid Search,cust2932@example.com,IN,Toronto
C02933,2023-11-21,Influencer,cust2933@example.com,US,Mumbai
C02934,2023-09-22,Organic Search,cust2934@example.com,AU,Toronto
C02935,2023-11-16,Email,cust2935@example.com,IN,Sydney
C02936,2023-05-21,Paid Search,cust2936@example.com,IN,Bangalore
C02937,2023-02-20,Direct,cust2937@example.com,IN,Delhi
C02938,2024-06-11,Social Ads,cust2938@example.com,IN,Toronto
C02939,2024-04-13,Direct,cust2939@example.com,US,Delhi
C02940,2023-08-14,Email,cust2940@example.com,US,Sydney
C02941,2023-10-09,Organic Search,cust2941@example.com,IN,Toronto
C02942,2023-07-16,Paid Search,cust2942@example.com,US,Sydney
C02943,2023-03-14,Paid Search,cust2943@example.com,US,London
C02944,2023-01-28,Organic Search,cust2944@example.com,IN,London
C02945,2023-07-24,Social Ads,cust2945@example.com,US,Sydney
C02946,2023-09-18,Paid Search,cust2946@example.com,IN,NYC
C02947,2024-07-23,Email,cust2947@example.com,US,Toronto
C02948,2024-01-01,Email,cust2948@example.com,IN,Mumbai
C02949,2024-08-17,Organic Search,cust2949@example.com,AU,Delhi
C02950,2024-01-03,Direct,cust2950@example.com,IN,NYC
C02951,2023-11-09,Organic Search,cust2951@example.com,IN,Pune
C02952,2024-03-14,Paid Search,cust2952@example.com,UK,Bangalore
C02953,2024-08-05,Email,cust2953@example.com,AU,Sydney
C02954,2024-05-02,Paid Search,cust2954@example.com,IN,Toronto
C02955,2024-06-18,Paid Search,cust2955@example.com,IN,Delhi
C02956,2024-10-26,Paid Search,cust2956@example.com,UK,NYC
C02957,2023-02-24,Paid Search,cust2957@example.com,AU,Delhi
C02958,2024-05-07,Organic Search,cust2958@example.com,UK,Toronto
C02959,2024-05-10,Organic Search,cust2959@example.com,US,Pune
C02960,2023-12-21,Paid Search,cust2960@example.com,CA,Bangalore
C02961,2024-06-22,Influencer,cust2961@example.com,CA,Delhi
C02962,2024-04-24,Organic Search,cust2962@example.com,IN,Sydney
C02963,2024-09-18,Direct,cust2963@example.com,US,Mumbai
C02964,2023-01-29,Direct,cust2964@example.com,IN,NYC
C02965,2023-06-30,Paid Search,cust2965@example.com,IN,Delhi
C02966,2024-08-12,Organic Search,cust2966@example.com,US,NYC
C02967,2024-02-20,Organic Search,cust2967@example.com,AU,Toronto
C02968,2023-01-20,Email,cust2968@example.com,IN,Toronto
C02969,2023-02-21,Organic Search,cust2969@example.com,US,Pune
C02970,2023-02-22,Organic Search,cust2970@example.com,UK,Bangalore
C02971,2024-11-18,Direct,cust2971@example.com,IN,London
C02972,2023-08-24,Organic Search,cust2972@example.com,US,Sydney
C02973,2024-11-06,Organic Search,cust2973@example.com,IN,NYC
C02974,2024-02-19,Email,cust2974@example.com,US,London
C02975,2023-01-11,Organic Search,cust2975@example.com,IN,Mumbai
C02976,2023-02-24,Organic Search,cust2976@example.com,IN,Mumbai
C02977,2023-07-22,Paid Search,cust2977@example.com,IN,Mumbai
C02978,2023-10-30,Email,cust2978@example.com,UK,Delhi
C02979,2023-08-25,Organic Search,cust2979@example.com,CA,London
C02980,2024-04-20,Paid Search,cust2980@example.com,US,Sydney
C02981,2023-06-06,Direct,cust2981@example.com,AU,Mumbai
C02982,2023-04-13,Direct,cust2982@example.com,AU,Delhi
C02983,2023-11-28,Direct,cust2983@example.com,CA,Mumbai
C02984,2023-11-09,Organic Search,cust2984@example.com,IN,Sydney
C02985,2023-09-01,Social Ads,cust2985@example.com,US,Bangalore
C02986,2023-08-13,Paid Search,cust2986@example.com,IN,Mumbai
C02987,2024-07-14,Social Ads,cust2987@example.com,IN,Bangalore
C02988,2024-05-21,Email,cust2988@example.com,IN,NYC
C02989,2024-10-31,Paid Search,cust2989@example.com,CA,Bangalore
C02990,2023-12-05,Email,cust2990@example.com,CA,Mumbai
C02991,2024-09-18,Influencer,cust2991@example.com,IN,Toronto
C02992,2023-08-29,Influencer,,IN,Pune
C02993,2024-07-25,Organic Search,cust2993@example.com,US,Bangalore
C02994,2023-03-16,Social Ads,cust2994@example.com,UK,Pune
C02995,2023-02-14,Social Ads,cust2995@example.com,US,Toronto
C02996,2023-11-13,Email,cust2996@example.com,CA,Sydney
C02997,2024-04-28,Organic Search,cust2997@example.com,IN,Mumbai
C02998,2023-12-31,Paid Search,cust2998@example.com,UK,NYC
C02999,2023-08-05,Paid Search,cust2999@example.com,US,Bangalore
C03000,2024-09-12,Influencer,cust3000@example.com,IN,Mumbai
C03001,2023-12-24,Influencer,cust3001@example.com,IN,Pune
C03002,2023-11-22,Social Ads,,IN,Pune
C03003,2023-04-29,Direct,cust3003@example.com,AU,Delhi
C03004,2024-04-12,Influencer,cust3004@example.com,US,NYC
C03005,2024-05-13,Organic Search,cust3005@example.com,US,Delhi
C03006,2023-01-10,Paid Search,cust3006@example.com,IN,Bangalore
C03007,2023-01-22,Influencer,cust3007@example.com,CA,Sydney
C03008,2023-04-09,Email,cust3008@example.com,IN,Sydney
C03009,2023-03-07,Paid Search,cust3009@example.com,IN,London
C03010,2024-06-10,Direct,cust3010@example.com,CA,Bangalore
C03011,2024-03-15,Paid Search,cust3011@example.com,US,Delhi
C03012,2024-05-10,Organic Search,cust3012@example.com,US,Mumbai
C03013,2024-05-21,Email,cust3013@example.com,AU,London
C03014,2024-11-15,Organic Search,cust3014@example.com,IN,Delhi
C03015,2024-08-28,Social Ads,cust3015@example.com,IN,Delhi
C03016,2023-02-02,Direct,cust3016@example.com,US,London
C03017,2023-02-26,Organic Search,cust3017@example.com,US,Mumbai
C03018,2023-10-15,Direct,cust3018@example.com,US,Sydney
C03019,2024-01-13,Email,,IN,London
C03020,2023-08-13,Email,cust3020@example.com,IN,London
C03021,2024-10-12,Social Ads,cust3021@example.com,IN,Toronto
C03022,2024-09-10,Email,cust3022@example.com,CA,London
C03023,2023-10-31,Direct,cust3023@example.com,IN,Delhi
C03024,2023-05-03,Email,cust3024@example.com,AU,Pune
C03025,2023-12-02,Direct,cust3025@example.com,CA,Bangalore
C03026,2024-07-13,Paid Search,cust3026@example.com,IN,Toronto
C03027,2024-08-02,Email,cust3027@example.com,UK,Sydney
C03028,2023-04-27,Direct,cust3028@example.com,US,Pune
C03029,2023-12-17,Paid Search,cust3029@example.com,IN,Mumbai
C03030,2024-04-29,Email,cust3030@example.com,UK,Pune
C03031,2024-02-03,Direct,cust3031@example.com,US,NYC
C03032,2024-02-04,Influencer,cust3032@example.com,IN,NYC
C03033,2024-06-28,Organic Search,cust3033@example.com,IN,Sydney
C03034,2023-09-19,Organic Search,cust3034@example.com,IN,Mumbai
C03035,2023-01-04,Email,cust3035@example.com,IN,London
C03036,2023-03-27,Paid Search,cust3036@example.com,US,Toronto
C03037,2023-04-13,Organic Search,cust3037@example.com,IN,Bangalore
C03038,2024-07-27,Email,cust3038@example.com,UK,Sydney
C03039,2024-05-18,Organic Search,cust3039@example.com,AU,Toronto
C03040,2023-09-22,Direct,cust3040@example.com,IN,Sydney
C03041,2024-11-21,Direct,cust3041@example.com,IN,London
C03042,2024-02-20,Email,cust3042@example.com,UK,Sydney
C03043,2023-06-18,Paid Search,cust3043@example.com,US,Mumbai
C03044,2023-01-27,Email,cust3044@example.com,IN,Sydney
C03045,2023-04-11,Social Ads,cust3045@example.com,IN,Bangalore
C03046,2024-05-19,Paid Search,cust3046@example.com,US,Pune
C03047,2023-11-16,Paid Search,cust3047@example.com,IN,Mumbai
C03048,2023-07-01,Email,cust3048@example.com,IN,Delhi
